X,Y,Label
9.79698,70.523649,0
47.085281,79.539501,0
33.84416,90.278584,0
21.644631,51.257172,0
48.014189,79.340504,0
41.839605,53.961372,0
9.719505,70.618651,0
10.499422,72.390512,0
12.919818,58.794578,0
39.417021,51.426106,0
18.159473,86.777982,0
21.418937,52.339128,0
11.516117,61.90018,0
27.933291,89.242763,0
44.667915,55.986364,0
35.938068,50.666036,0
19.628315,54.002942,0
41.471612,54.331437,0
43.345969,55.294818,0
24.866124,50.825831,0
40.083381,53.43191,0
23.455227,50.895463,0
21.446988,51.782117,0
15.373116,56.502655,0
30.334916,50.380754,0
41.148955,87.232234,0
45.26052,55.825736,0
43.691355,55.754509,0
49.36232,73.598739,0
39.283763,52.00844,0
43.670654,84.352166,0
19.841843,87.147267,0
29.169369,49.647116,0
40.1281,86.129038,0
