X,Y,Z,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,Label
-1.793977314,0.6584500425353929,1.1650143339463641,-0.325985188,-0.277814363,-0.061400644,-0.278294946,-1.351317091,2.4962547879700425,-0.420487348,1.9381281110853121,1.6977837803286047,-1.439841365,1.3047136418585978,1.3106439605436435,-0.488278885,-1.141309482,-1.020000218,-1.216814394,0.010817257126133142,-0.493293969,0
-1.793977314,1.3834453411400318,0.9486445414080471,0.13406581252993238,-0.683598474,-0.061400644,-0.278294946,-1.052189765,0.9906967704853472,-0.420487348,0.7125793632648629,1.4594965616794455,-1.332930546,0.9747052597280422,0.9666374967025582,-0.488278885,-1.02107833,-0.828455956,-1.14784714,-0.222985078,-0.493293969,0
-1.899794351,1.1889844026456144,1.0096170883802114,0.6976704600634203,-0.412511671,-0.061400644,-0.278294946,-0.9923643,0.8748846152942172,-0.420487348,0.6785363424920725,0.6387294752212307,-1.261656666,-0.620335254,0.9666374967025582,0.9630825413965729,-1.02107833,-0.892304044,-1.14784714,-0.256385411,-0.493293969,0
-1.899794351,0.6148573367456178,0.7881030612957682,1.5484039296628562,-0.683598474,-0.061400644,-0.278294946,-1.052189765,1.1065089256764777,-0.420487348,0.8998159775152093,1.4330202040517612,-1.297293606,0.9747052597280422,0.6226310328614728,-0.488278885,-1.02107833,-0.956152131,-1.216814394,-0.256385411,-0.493293969,0
-1.688160277,-0.536276988,0.5961526974356225,-0.043733623,-0.683598474,-0.061400644,-0.278294946,-0.274458716,0.1800116841474348,-0.358247062,0.865772956742419,0.506347687082809,-1.261656666,-0.895342239,0.6226310328614728,-0.488278885,-0.54015372,-0.573063607,-0.665076358,-0.389986746,1.1400175279285745,0
-1.688160277,0.05632756703584698,0.040558915741565296,0.16458982097126462,-0.683598474,-0.061400644,-0.278294946,-0.274458716,0.4116359945296955,-0.358247062,0.5423642594009116,1.803689210839342,-1.368567485,1.6347220239891533,3.0306762797490703,0.9630825413965729,-0.660384872,-0.700759782,-0.803010867,-0.389986746,-0.493293969,0
-1.053258055,-0.919988437,0.17573698975119556,-0.736797756,0.987522667277806,-0.061400644,-0.278294946,-1.351317091,3.4227520294990863,-0.420487348,1.1891816540839262,2.015500071860817,-1.439841365,1.9647304061197088,0.9666374967025582,-0.488278885,-1.02107833,-1.275392567,-1.354748903,0.11101825779029761,-0.493293969,0
-1.053258055,-0.919988437,0.22104394049877918,-0.629426422,1.1870954041505457,-0.061400644,-0.278294946,-1.411142557,3.7701884950724773,-0.420487348,1.274289206015902,2.015500071860817,-1.439841365,1.9647304061197088,1.3106439605436435,-0.488278885,-1.201425058,-1.339240654,-1.354748903,0.07761792423557612,-0.493293969,0
-1.053258055,-0.919988437,-0.104816041,1.0964690554434324,0.33212983954866937,-0.061400644,-0.278294946,-1.650444418,4.001812805454738,-0.420487348,2.3636658707451903,1.8831182837223952,-1.332930546,1.8547276120761904,3.0306762797490703,-0.488278885,-0.54015372,-0.700759782,-0.734043613,0.1444185913450191,-0.493293969,0
-1.053258055,-0.355555742,-0.133051596,0.31580041281083254,0.041921763778816894,-0.061400644,-0.278294946,-1.470968022,4.117624960645868,-0.420487348,2.1934507668812393,1.9625473566054483,-1.439841365,1.8547276120761904,2.3426633520668996,-0.488278885,-0.54015372,-0.573063607,-0.665076358,0.24461959200918357,-0.493293969,0
-1.053258055,-0.160631553,-0.077018574,0.4646666655050752,1.2685520369433025,-0.061400644,-0.278294946,-1.351317091,6.433868064468475,-0.420487348,1.4274827994934585,1.9890237142331326,-1.439841365,1.9097290090979495,0.9666374967025582,-0.488278885,-0.419922567,-0.956152131,-0.871978122,1.8144352690810934,-0.493293969,0
2.756155276874514,0.34539525143788213,-0.203640486,0.9893631383763432,-0.412511671,-0.061400644,-0.278294946,-1.052189765,0.29582383933856504,-0.420487348,1.138117122924741,1.2212093430302864,-0.477643988,1.799726215054431,0.9666374967025582,-0.488278885,2.0448160595660596,2.236252230022259,2.3005155835877797,-0.222985078,1.1400175279285745,0
2.756155276874514,0.4431697489021661,-0.203640486,1.192211445052117,-0.683598474,-0.061400644,-0.278294946,-0.932538834,-0.167424781,-0.420487348,0.7806654048104434,-0.499753903,1.8387571052930327,1.799726215054431,-0.065381895,-0.488278885,2.0448160595660596,2.427796491670665,2.4384500925127,-0.389986746,-0.493293969,0
2.544521202858149,-0.919988437,-0.203640486,2.577858328856293,1.7639396373755896,-0.061400644,-0.278294946,-0.09498232,3.075315563925694,-0.420487348,2.3806873811315854,2.015500071860817,-1.439841365,1.9647304061197088,0.9666374967025582,0.9630825413965729,0.9026201106210581,0.5762019624027411,1.059105003263495,1.7142342684169292,1.1400175279285745,0
1.4863508327763237,-0.919988437,-0.203640486,0.5130661418924184,-0.683598474,-0.061400644,-0.278294946,-0.334284181,-0.746485557,1.9446435084498683,-0.461904853,-1.479379135,2.0525787446726427,0.0946829073798942,-1.097401286,-0.488278885,1.082966839401848,1.4062270962125,1.334974021113336,-0.657189414,-0.493293969,0
1.6979849067926889,-0.919988437,-0.203640486,0.1762508718607576,-0.683598474,-0.061400644,-0.278294946,-0.21463325,-0.746485557,1.3844809372055427,-0.30871126,-1.42642642,1.8743940451896344,-0.070321284,-1.097401286,-0.488278885,1.082966839401848,1.2785309217802294,1.1970395121884154,-0.690589748,-0.493293969,0
1.2747167587599588,1.1391796681334518,-0.203640486,0.6425623846422134,-0.683598474,-0.061400644,-0.278294946,-0.693236973,-0.399049092,-0.420487348,-0.342754281,0.6916821904765994,-0.442007048,0.7546996716410053,0.2786245690203875,-0.488278885,0.7823889581005317,1.214682834564094,1.059105003263495,-0.423387079,1.1400175279285745,0
1.4863508327763237,0.36522549654675285,-0.203640486,0.14171230810211702,-0.683598474,-0.061400644,-0.278294946,-0.334284181,-0.630673402,0.6998377945735891,-0.512969385,-0.790993837,1.5536615861202197,0.7546996716410053,0.2786245690203875,-0.488278885,1.082966839401848,1.3423790089963648,1.2660067666508759,-0.556988413,-0.493293969,0
1.4863508327763237,0.23817573430715222,-0.203640486,-0.034010619,-0.683598474,-0.061400644,-0.278294946,-0.334284181,-0.746485557,0.886558651655031,-0.512969385,-1.214615559,1.8743940451896344,0.36968989248869044,-0.753394823,-0.488278885,1.082966839401848,1.2785309217802294,1.1970395121884154,-0.657189414,-0.493293969,0
1.0630826847435937,-0.919988437,-0.203640486,-0.477793169,-0.683598474,-0.061400644,-0.278294946,-1.171840696,-0.167424781,-0.420487348,0.5764072801737018,-1.267568274,1.411113826533813,-0.455331063,-1.44140775,-0.488278885,0.6621578055800051,0.7677462240511471,0.7142687309511936,-0.62378908,-0.493293969,0
0.4281804626944985,-0.284647128,-0.203640486,0.1216140005287775,-0.683598474,-0.061400644,-0.278294946,-1.231666161,0.06419952895630429,-0.420487348,0.5083212386281212,0.9829221243811272,-0.584554808,1.13970945079332,2.3426633520668996,-0.488278885,0.2413487717581624,0.4485057879704706,0.30046520417643197,-0.62378908,-0.493293969,0
0.9572656477354111,-0.595801455,-0.203640486,0.15766497797661327,-0.683598474,-0.061400644,-0.278294946,-1.171840696,0.06419952895630429,-0.420487348,0.8827944671288142,0.7711112633596525,-0.584554808,0.6996982746192459,1.9986568882258142,-0.488278885,0.3615799242786889,0.6400500496188765,0.5073669675638128,-0.556988413,1.1400175279285745,0
1.909618980809054,-0.919988437,-0.203640486,-0.192654295,-0.683598474,-0.061400644,-0.278294946,-0.274458716,-0.746485557,1.8824032227560543,-0.427861833,-1.479379135,1.8743940451896344,-0.180324078,-1.097401286,-0.488278885,1.0228512631415847,1.2785309217802294,1.1970395121884154,-0.690589748,-0.493293969,0
0.6398145367108635,-0.589444863,-0.203640486,-0.264343523,-0.683598474,-0.061400644,-0.278294946,-0.035156855,-0.514861247,0.824318365961217,0.6274718113328872,0.6652058328489151,-0.335096228,0.8647024656845237,1.6546504243847289,2.4144439679785683,1.5638914494839538,1.4700751834286354,1.541875784500717,-0.423387079,1.1400175279285745,0
0.8514486107272287,0.9203743235079561,-0.203640486,-0.108624229,-0.683598474,-0.061400644,-0.278294946,-0.633411508,-0.283236937,-0.420487348,0.3551276451505653,-0.367372115,1.0191074876711952,0.8097010686627645,-0.753394823,-0.488278885,1.2031979919223743,1.2785309217802294,1.2660067666508759,-0.52358808,-0.493293969,0
0.8514486107272287,0.9203743235079561,-0.203640486,-0.108624229,-0.683598474,-0.061400644,-0.278294946,-0.633411508,-0.283236937,-0.420487348,0.3551276451505653,-0.367372115,1.0191074876711952,0.8097010686627645,-0.753394823,-0.488278885,1.2031979919223743,1.2785309217802294,1.2660067666508759,-0.52358808,-0.493293969,0
1.2747167587599588,-0.919988437,-0.203640486,0.10991692646613037,-0.683598474,-0.061400644,-0.278294946,0.08449407607975473,-0.746485557,-0.358247062,0.8147084255832336,-0.97632834,1.4823877063270163,0.25968709844517196,-0.065381895,-0.488278885,1.5638914494839538,1.597771357860906,1.6108430389631772,-0.52358808,1.1400175279285745,0
1.2747167587599588,-0.607808385,-0.203640486,0.09123772207133117,-0.683598474,-0.061400644,-0.278294946,0.02466861076574434,-0.746485557,-0.296006777,0.5593857697873067,-1.161662843,1.696209345706626,0.2046857014234127,-0.409388359,-0.488278885,1.5638914494839538,1.5339232706447707,1.6108430389631772,-0.52358808,1.1400175279285745,0
0.8514486107272287,1.6011066954069921,-0.077523548,-0.589790754,-0.683598474,-0.061400644,-0.278294946,0.44344686796381705,0.1800116841474348,-0.420487348,1.3593967579478776,0.7975876209873368,-0.798376447,0.4246912895104497,-1.44140775,-0.488278885,0.4818110767992154,0.8954423984834177,0.7142687309511936,-0.222985078,1.1400175279285745,0
0.8514486107272287,1.1358314209383333,-0.089371931,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.5032723332778275,0.06419952895630429,-0.420487348,0.7976869151968385,0.7975876209873368,-0.798376447,0.4246912895104497,-0.753394823,-0.488278885,0.6020422293197419,0.8954423984834177,0.7142687309511936,-0.289785745,1.1400175279285745,0
0.8514486107272287,1.200479835570002,-0.115244057,-0.16945796,-0.683598474,-0.061400644,-0.278294946,0.44344686796381705,0.5274481497208258,-0.420487348,1.6147194137438046,0.9034930514980742,-0.798376447,0.6446968775974867,-0.753394823,-0.488278885,0.4818110767992154,0.8954423984834177,0.7142687309511936,-0.089383744,1.1400175279285745,0
0.8514486107272287,0.5829289024033388,-0.130545965,-0.42330214,-0.683598474,-0.061400644,-0.278294946,0.6827487292198586,0.06419952895630429,-0.358247062,1.1721601436975313,0.9034930514980742,-0.798376447,0.6446968775974867,-0.409388359,-0.488278885,1.2031979919223743,1.0869866601318237,1.1280722577259552,-0.189584744,1.1400175279285745,0
1.3805337957681412,0.8829765779961929,-0.015738985,-1.01244949,-0.683598474,-0.061400644,-0.278294946,-0.513760577,-0.051612626,-0.420487348,0.9168374879016044,1.194732985402602,-1.190382786,0.6446968775974867,-0.409388359,0.9630825413965729,0.7222733818402683,1.0869866601318237,0.9211704943385745,-0.289785745,1.1400175279285745,0
1.3805337957681412,-0.167411519,-0.140894806,-1.115425403,-0.683598474,-0.061400644,-0.278294946,-0.633411508,0.29582383933856504,-0.420487348,2.3977088915179805,1.1417802701472335,-1.190382786,0.5346940835539682,0.6226310328614728,0.9630825413965729,0.8425045343607949,0.8954423984834177,0.9211704943385745,-0.323186078,1.1400175279285745,0
1.3805337957681412,0.31551242590253503,0.002377902156546637,0.07295400315422607,-0.683598474,-0.061400644,-0.278294946,-0.573586042,0.5274481497208258,-0.420487348,2.2274937876540295,1.7507364955839735,-1.226019726,1.7447248180326718,0.2786245690203875,-0.488278885,0.7222733818402683,1.0869866601318237,0.9901377488010347,-0.289785745,1.1400175279285745,0
1.3805337957681412,-0.919988437,-0.16172687,-0.940563884,-0.683598474,-0.061400644,-0.278294946,-0.633411508,0.29582383933856504,-0.420487348,3.010483265428205,0.9299694091257585,-1.190382786,0.0946829073798942,0.2786245690203875,0.9630825413965729,0.8425045343607949,0.8954423984834177,0.9211704943385745,-0.356586412,1.1400175279285745,0
1.3805337957681412,-0.532157398,-0.041964501,-0.563050437,-0.683598474,-0.061400644,-0.278294946,-0.274458716,-0.051612626,-0.420487348,1.7338699864485703,1.7507364955839735,-1.226019726,1.7447248180326718,1.6546504243847289,0.9630825413965729,0.7222733818402683,0.959290485699553,0.8522032398761141,-0.456787413,-0.493293969,0
1.3805337957681412,-0.919988437,-0.051602877,-0.795151065,-0.683598474,-0.061400644,-0.278294946,-0.21463325,-0.283236937,-0.420487348,1.2913107164022972,1.644831065073236,-1.083471966,1.7447248180326718,1.3106439605436435,0.9630825413965729,0.5419266530594786,0.959290485699553,0.8522032398761141,-0.490187746,-0.493293969,0
1.3805337957681412,2.7986269069012275,-0.026476215,-0.90112421,-0.683598474,-0.061400644,-0.278294946,-0.09498232,0.06419952895630429,-0.420487348,-1.398087925,0.9299694091257585,-0.976561147,0.4246912895104497,0.2786245690203875,-0.488278885,1.2031979919223743,1.4700751834286354,1.4729085300382565,-0.323186078,1.1400175279285745,0
1.3805337957681412,2.2944078651591107,0.39191172655272755,-1.141888725,-0.683598474,-0.061400644,-0.278294946,-0.21463325,-0.399049092,-0.420487348,0.5423642594009116,1.353591131168708,-1.012198086,1.2497122448368385,-0.065381895,-0.488278885,1.86446933078527,1.9808598811577178,2.024646565737939,-0.323186078,1.1400175279285745,0
1.3805337957681412,2.6783612064931583,0.34183294971678785,-1.183426697,-0.683598474,-0.061400644,-0.278294946,-0.274458716,-0.399049092,-0.420487348,-1.1938298,1.035874839636496,-0.620191748,1.1947108478150792,-0.065381895,-0.488278885,1.7442381782647436,1.9170117939415825,1.9556793112754784,-0.323186078,1.1400175279285745,0
1.3805337957681412,1.1732718502043287,-0.203640486,-1.056832173,-0.683598474,-0.061400644,-0.278294946,-0.21463325,0.4116359945296955,-0.420487348,2.5849455057683266,1.1417802701472335,-1.439841365,0.14968430440165345,-0.065381895,-0.488278885,1.082966839401848,1.150834747347959,1.1970395121884154,-0.156184411,1.1400175279285745,0
0.7456315737190461,-0.919988437,2.0534888298315734,-1.635871141,0.05679573167192595,-0.061400644,-0.278294946,-0.394109646,0.06419952895630429,-0.420487348,0.865772956742419,1.5918783498178672,-1.332930546,1.2497122448368385,0.2786245690203875,-0.488278885,-0.179460262,0.19311343910592937,0.09356344078905118,-0.490187746,-0.493293969,0
0.7456315737190461,-0.919988437,-0.011544374,-1.635871141,-0.683598474,-0.061400644,-0.278294946,1.041701521103921,-0.862297713,1.2600003658179149,0.5593857697873067,0.9829221243811272,-0.620191748,1.0847080537715608,-0.065381895,-0.488278885,0.7222733818402683,0.8954423984834177,0.7832359854136539,-0.62378908,1.1400175279285745,0
1.6979849067926889,-0.919988437,-0.203640486,-1.635871141,-0.683598474,-0.061400644,-0.278294946,0.8023996598478794,-1.093922023,0.015194651941635634,0.21895556205940414,-1.399950062,1.5892985260168213,-0.455331063,-1.097401286,-0.488278885,0.8425045343607949,1.0231385729156883,0.9901377488010347,-0.657189414,1.1400175279285745,0
-0.735806944,1.559088458786205,-0.065846053,-1.064401306,-0.683598474,-0.061400644,-0.278294946,-1.530793487,0.5274481497208258,-0.420487348,-0.240625218,0.585776759965862,0.3776425695323658,1.799726215054431,1.3106439605436435,0.9630825413965729,-0.179460262,-0.126126997,-0.251272832,-0.52358808,-2.126605467,0
-0.735806944,0.3035559679739076,-0.203640486,-1.07177511,0.36489528475831556,-0.061400644,-0.278294946,-1.171840696,0.29582383933856504,-0.047045634,0.5764072801737018,0.506347687082809,-0.655828687,0.03968151035813495,-0.409388359,-0.488278885,-0.179460262,-0.317671259,-0.320240086,-0.356586412,-0.493293969,0
-0.735806944,0.34539525143788213,-0.027806054,-1.05248575,-0.412511671,-0.061400644,-0.278294946,-1.231666161,0.1800116841474348,-0.420487348,1.0870525917655556,-0.499753903,0.23509480994595927,-0.675336651,0.6226310328614728,2.4144439679785683,-0.299691415,-0.189975084,-0.320240086,-0.490187746,-0.493293969,0
-0.735806944,1.0586175209961202,0.06030378055966437,-1.088547919,-0.683598474,-0.061400644,-0.278294946,-1.231666161,0.1800116841474348,-0.420487348,1.5466333721982242,0.2680604684336498,-0.798376447,-0.675336651,-0.065381895,-0.488278885,-0.239575838,-0.06227891,-0.251272832,-0.52358808,1.1400175279285745,0
-0.735806944,-0.271614473,-0.149582669,-1.635871141,-0.683598474,-0.061400644,-0.278294946,-0.932538834,-0.399049092,-0.420487348,0.47427821785533103,-1.188139201,0.9478336078779919,-1.005345033,-1.44140775,-0.488278885,-0.299691415,-0.189975084,-0.320240086,-0.657189414,-0.493293969,0
-0.735806944,-0.119780065,0.12994413897188362,-1.635871141,-0.683598474,-0.061400644,-0.278294946,-1.351317091,0.5274481497208258,-0.420487348,1.2913107164022972,0.2151077531782811,-0.798376447,-0.785339445,0.2786245690203875,0.9630825413965729,-0.239575838,-0.189975084,-0.251272832,-0.490187746,1.1400175279285745,0
-0.735806944,0.1344979826008872,0.4117800233663037,-0.760793036,0.6718354774213366,-0.061400644,-0.278294946,-1.351317091,1.5697575464409992,-0.420487348,1.5296118618118288,1.4330202040517612,-1.226019726,1.0847080537715608,0.2786245690203875,0.9630825413965729,-0.660384872,-0.636911695,-0.734043613,-0.156184411,-0.493293969,0
-0.735806944,-0.919988437,0.8461129557620791,-1.635871141,2.0137713262952817,-0.061400644,-0.278294946,-1.351317091,2.8436912535434336,-0.420487348,0.8317299359696286,1.8831182837223952,-1.368567485,1.799726215054431,0.9666374967025582,0.9630825413965729,-0.900847177,-1.020000218,-1.078879885,0.07761792423557612,-0.493293969,0
-0.735806944,0.9565669862736108,-0.125412107,0.3107311479471118,-0.080568668,-0.061400644,-0.278294946,-1.351317091,0.7590724601030867,-0.420487348,0.6615148321056774,0.8240639786150211,-0.620191748,0.7546996716410053,1.3106439605436435,-0.488278885,-0.600269296,-0.445367433,-0.596109104,-0.323186078,-0.493293969,0
-0.735806944,0.6069792002728817,0.9166881670718756,0.47608261892130277,0.8866095554856852,-0.061400644,-0.278294946,-1.470968022,1.2223210808676082,-0.420487348,-0.189560687,1.5918783498178672,-0.976561147,1.799726215054431,1.3106439605436435,0.9630825413965729,-0.660384872,-0.50921552,-0.665076358,-0.156184411,-0.493293969,0
-0.735806944,-0.919988437,-0.144419844,-1.635871141,-0.683598474,-0.061400644,-0.278294946,-1.171840696,0.06419952895630429,-0.420487348,1.8870635799261268,-0.314419399,-0.370733168,-1.225350621,-0.065381895,0.9630825413965729,-0.54015372,-0.50921552,-0.665076358,-0.490187746,1.1400175279285745,0
-0.735806944,0.791455503392731,1.009230312165781,-1.044095253,1.5162868725833294,-0.061400644,-0.278294946,-1.291491626,0.8748846152942172,-0.420487348,-0.649141468,1.2741620582856552,-0.442007048,1.9647304061197088,1.9986568882258142,-0.488278885,-0.299691415,-0.50921552,-0.596109104,-0.022583076,-0.493293969,0
-0.312538796,0.34539525143788213,-0.133306714,-1.344178428,-0.683598474,-0.061400644,-0.278294946,-0.633411508,0.29582383933856504,-0.420487348,0.7976869151968385,1.1682566277749178,-0.442007048,1.7447248180326718,1.9986568882258142,-0.488278885,0.06100204297737269,0.19311343910592937,0.024596186326590913,-0.490187746,-0.493293969,0
-0.312538796,0.32976037938344505,-0.134175747,0.09266039259323208,-0.683598474,-0.061400644,-0.278294946,-0.573586042,-0.167424781,-0.420487348,0.32108462437777485,0.4798713294551246,0.3776425695323658,1.579720626967394,0.6226310328614728,-0.488278885,0.0008864667171094446,0.06541726467365877,-0.113338323,-0.556988413,-0.493293969,0
-0.312538796,-0.919988437,-0.14163299,0.4214202865504334,-0.683598474,-0.061400644,-0.278294946,-0.394109646,-0.283236937,-0.420487348,0.7296008736512579,-0.52623026,0.7340119684983821,0.03968151035813495,-0.065381895,0.9630825413965729,-0.179460262,-0.06227891,-0.182305577,-0.62378908,-0.493293969,0
-0.312538796,0.9044404375946373,-0.021107599,1.3921768836308905,3.0685869134737795,-0.061400644,-0.278294946,-1.351317091,4.349249271028129,-0.420487348,-1.398087925,1.8831182837223952,-1.439841365,1.6897234210109124,3.0306762797490703,0.9630825413965729,0.18123319549789918,-0.700759782,-0.527141849,2.18183893818303,-0.493293969,0
-0.312538796,-0.919988437,0.028035869407402176,0.6701038841901219,4.316910153120069,-0.061400644,-0.278294946,-1.351317091,3.886000650263607,-0.420487348,-1.398087925,1.6977837803286047,-1.439841365,1.3047136418585978,0.9666374967025582,2.4144439679785683,-0.419922567,-1.21154448,-1.14784714,1.3134302657602712,-0.493293969,0
